src,dst,relationship
rid_924,rid_203,close_contact
rid_924,rid_233,close_contact
rid_924,rid_505,close_contact
rid_924,rid_95,close_contact
rid_924,rid_51,close_contact
rid_924,rid_108,close_contact
rid_924,rid_316,close_contact
rid_924,rid_111,close_contact
rid_924,rid_83,close_contact
rid_924,rid_512,close_contact
rid_924,rid_749,close_contact
rid_924,rid_414,close_contact
rid_924,rid_78,close_contact
rid_924,rid_665,close_contact
rid_924,rid_251,close_contact
rid_924,rid_653,close_contact
rid_924,rid_580,close_contact
rid_924,rid_270,close_contact
rid_924,rid_556,close_contact
rid_924,rid_929,close_contact
rid_924,rid_291,close_contact
rid_924,rid_123,close_contact
rid_924,rid_95,close_contact
rid_924,rid_321,close_contact
rid_924,rid_697,close_contact
rid_924,rid_477,close_contact
rid_924,rid_253,close_contact
rid_924,rid_724,close_contact
rid_924,rid_722,close_contact
rid_924,rid_616,close_contact
rid_924,rid_994,close_contact
rid_924,rid_754,close_contact
rid_924,rid_548,close_contact
rid_924,rid_430,close_contact
rid_924,rid_329,close_contact
rid_924,rid_185,close_contact
rid_924,rid_836,close_contact
rid_140,rid_87,close_contact
rid_140,rid_581,close_contact
rid_140,rid_341,close_contact
rid_140,rid_346,close_contact
rid_140,rid_896,close_contact
rid_140,rid_165,close_contact
rid_140,rid_459,close_contact
rid_140,rid_469,close_contact
rid_140,rid_969,close_contact
rid_140,rid_821,close_contact
rid_140,rid_221,close_contact
rid_140,rid_719,close_contact
rid_140,rid_502,close_contact
rid_140,rid_967,close_contact
rid_140,rid_500,close_contact
rid_563,rid_694,close_contact
rid_563,rid_76,close_contact
rid_563,rid_794,close_contact
rid_563,rid_567,close_contact
rid_563,rid_509,close_contact
rid_563,rid_991,close_contact
rid_563,rid_802,close_contact
rid_563,rid_301,close_contact
rid_563,rid_267,close_contact
rid_563,rid_208,close_contact
rid_563,rid_963,close_contact
rid_563,rid_157,close_contact
rid_563,rid_241,close_contact
rid_563,rid_194,close_contact
rid_563,rid_178,close_contact
rid_563,rid_700,close_contact
rid_563,rid_799,close_contact
rid_563,rid_465,close_contact
rid_563,rid_873,close_contact
rid_563,rid_381,close_contact
rid_563,rid_509,close_contact
rid_563,rid_630,close_contact
rid_563,rid_865,close_contact
rid_563,rid_871,close_contact
rid_563,rid_556,close_contact
rid_563,rid_210,close_contact
rid_563,rid_59,close_contact
rid_563,rid_524,close_contact
rid_563,rid_224,close_contact
rid_563,rid_169,close_contact
rid_563,rid_317,close_contact
rid_563,rid_590,close_contact
rid_563,rid_82,close_contact
rid_563,rid_615,close_contact
rid_563,rid_309,close_contact
rid_563,rid_48,close_contact
rid_563,rid_239,close_contact
rid_563,rid_863,close_contact
rid_563,rid_239,close_contact
rid_563,rid_707,close_contact
rid_563,rid_164,close_contact
rid_563,rid_519,close_contact
rid_563,rid_137,close_contact
rid_563,rid_387,close_contact
rid_563,rid_134,close_contact
rid_563,rid_842,close_contact
rid_563,rid_682,close_contact
rid_563,rid_170,close_contact
rid_563,rid_454,close_contact
rid_912,rid_203,close_contact
rid_912,rid_233,close_contact
rid_912,rid_505,close_contact
rid_912,rid_95,close_contact
rid_912,rid_51,close_contact
rid_912,rid_108,close_contact
rid_912,rid_111,close_contact
rid_912,rid_83,close_contact
rid_912,rid_512,close_contact
rid_912,rid_749,close_contact
rid_912,rid_414,close_contact
rid_912,rid_78,close_contact
rid_912,rid_665,close_contact
rid_912,rid_653,close_contact
rid_912,rid_580,close_contact
rid_912,rid_270,close_contact
rid_912,rid_556,close_contact
rid_912,rid_929,close_contact
rid_912,rid_123,close_contact
rid_912,rid_95,close_contact
rid_912,rid_321,close_contact
rid_912,rid_697,close_contact
rid_912,rid_477,close_contact
rid_912,rid_253,close_contact
rid_912,rid_722,close_contact
rid_912,rid_616,close_contact
rid_912,rid_994,close_contact
rid_912,rid_754,close_contact
rid_912,rid_548,close_contact
rid_912,rid_430,close_contact
rid_912,rid_329,close_contact
rid_912,rid_185,close_contact
rid_912,rid_836,close_contact
rid_111,rid_717,close_contact
rid_111,rid_801,close_contact
rid_111,rid_514,close_contact
rid_111,rid_74,close_contact
rid_111,rid_835,close_contact
rid_111,rid_383,close_contact
rid_111,rid_739,close_contact
rid_111,rid_596,close_contact
rid_111,rid_502,close_contact
rid_111,rid_874,close_contact
rid_111,rid_809,close_contact
rid_111,rid_873,close_contact
rid_111,rid_912,close_contact
rid_111,rid_69,close_contact
rid_111,rid_812,close_contact
rid_111,rid_764,close_contact
rid_111,rid_358,close_contact
rid_111,rid_792,close_contact
rid_111,rid_61,close_contact
rid_111,rid_919,close_contact
rid_111,rid_897,close_contact
rid_111,rid_948,close_contact
rid_111,rid_264,close_contact
rid_111,rid_885,close_contact
rid_111,rid_921,close_contact
rid_111,rid_74,close_contact
rid_111,rid_19,close_contact
rid_111,rid_160,close_contact
rid_111,rid_64,close_contact
rid_111,rid_296,close_contact
rid_111,rid_316,close_contact
rid_111,rid_191,close_contact
rid_111,rid_982,close_contact
rid_111,rid_913,close_contact
rid_111,rid_756,close_contact
rid_111,rid_85,close_contact
rid_111,rid_952,close_contact
rid_111,rid_286,close_contact
rid_111,rid_716,close_contact
rid_111,rid_908,close_contact
rid_111,rid_950,close_contact
rid_111,rid_180,close_contact
rid_111,rid_118,close_contact
rid_111,rid_139,close_contact
rid_111,rid_330,close_contact
rid_111,rid_580,close_contact
rid_111,rid_152,close_contact
rid_111,rid_168,close_contact
rid_111,rid_650,close_contact
rid_111,rid_141,close_contact
rid_111,rid_956,close_contact
rid_111,rid_655,close_contact
rid_111,rid_349,close_contact
rid_111,rid_995,close_contact
rid_111,rid_898,close_contact
rid_111,rid_55,close_contact
rid_111,rid_65,close_contact
rid_111,rid_446,close_contact
rid_111,rid_856,close_contact
rid_111,rid_603,close_contact
rid_111,rid_35,close_contact
rid_111,rid_656,close_contact
rid_111,rid_697,close_contact
rid_111,rid_57,close_contact
rid_274,rid_207,close_contact
rid_274,rid_399,close_contact
rid_274,rid_836,close_contact
rid_274,rid_621,close_contact
rid_274,rid_438,close_contact
rid_274,rid_21,close_contact
rid_274,rid_163,close_contact
rid_274,rid_206,close_contact
rid_274,rid_202,close_contact
rid_274,rid_808,close_contact
rid_274,rid_352,close_contact
rid_274,rid_524,close_contact
rid_274,rid_286,close_contact
rid_274,rid_751,close_contact
rid_274,rid_280,close_contact
rid_274,rid_966,close_contact
rid_274,rid_165,close_contact
rid_274,rid_967,close_contact
rid_274,rid_216,close_contact
rid_274,rid_557,close_contact
rid_274,rid_884,close_contact
rid_274,rid_38,close_contact
rid_274,rid_844,close_contact
rid_274,rid_561,close_contact
rid_274,rid_842,close_contact
rid_274,rid_518,close_contact
rid_274,rid_997,close_contact
rid_274,rid_703,close_contact
rid_274,rid_86,close_contact
rid_731,rid_20,close_contact
rid_731,rid_436,close_contact
rid_731,rid_966,close_contact
rid_731,rid_718,close_contact
rid_731,rid_983,close_contact
rid_731,rid_331,close_contact
rid_731,rid_157,close_contact
rid_731,rid_739,close_contact
rid_731,rid_741,close_contact
rid_731,rid_734,close_contact
rid_953,rid_323,close_contact
rid_953,rid_288,close_contact
rid_953,rid_389,close_contact
rid_953,rid_284,close_contact
rid_953,rid_177,close_contact
rid_953,rid_94,close_contact
rid_953,rid_618,close_contact
rid_953,rid_516,close_contact
rid_953,rid_593,close_contact
rid_953,rid_179,close_contact
rid_475,rid_983,close_contact
rid_26,rid_318,close_contact
rid_26,rid_429,close_contact
rid_26,rid_657,close_contact
rid_374,rid_165,close_contact
rid_374,rid_539,close_contact
rid_374,rid_857,close_contact
rid_374,rid_960,close_contact
rid_374,rid_877,close_contact
rid_374,rid_577,close_contact
rid_374,rid_672,close_contact
rid_374,rid_141,close_contact
rid_374,rid_950,close_contact
rid_374,rid_735,close_contact
rid_374,rid_127,close_contact
rid_374,rid_253,close_contact
rid_374,rid_204,close_contact
rid_374,rid_261,close_contact
rid_374,rid_221,close_contact
rid_374,rid_147,close_contact
rid_374,rid_739,close_contact
rid_374,rid_995,close_contact
rid_374,rid_893,close_contact
rid_374,rid_494,close_contact
rid_374,rid_921,close_contact
rid_374,rid_727,close_contact
rid_374,rid_505,close_contact
rid_374,rid_464,close_contact
rid_374,rid_450,close_contact
rid_374,rid_321,close_contact
rid_374,rid_323,close_contact
rid_374,rid_376,close_contact
rid_374,rid_504,close_contact
rid_374,rid_565,close_contact
rid_374,rid_935,close_contact
rid_374,rid_287,close_contact
rid_374,rid_164,close_contact
rid_374,rid_415,close_contact
rid_374,rid_569,close_contact
rid_374,rid_619,close_contact
rid_374,rid_981,close_contact
rid_374,rid_908,close_contact
rid_374,rid_937,close_contact
rid_374,rid_130,close_contact
rid_207,rid_399,close_contact
rid_207,rid_438,close_contact
rid_207,rid_21,close_contact
rid_207,rid_163,close_contact
rid_207,rid_206,close_contact
rid_207,rid_808,close_contact
rid_207,rid_352,close_contact
rid_207,rid_280,close_contact
rid_207,rid_966,close_contact
rid_207,rid_967,close_contact
rid_207,rid_216,close_contact
rid_207,rid_884,close_contact
rid_207,rid_38,close_contact
rid_207,rid_844,close_contact
rid_207,rid_518,close_contact
rid_207,rid_703,close_contact
rid_924,rid_840,close_contact
rid_924,rid_490,close_contact
rid_924,rid_374,close_contact
rid_924,rid_952,close_contact
rid_924,rid_743,close_contact
rid_924,rid_208,close_contact
rid_924,rid_777,close_contact
rid_924,rid_539,close_contact
rid_924,rid_859,close_contact
rid_924,rid_644,close_contact
rid_924,rid_726,close_contact
rid_924,rid_75,close_contact
rid_924,rid_347,close_contact
rid_924,rid_904,close_contact
rid_924,rid_772,close_contact
rid_924,rid_995,close_contact
rid_924,rid_951,close_contact
rid_924,rid_297,close_contact
rid_924,rid_94,close_contact
rid_924,rid_250,close_contact
rid_924,rid_620,close_contact
rid_924,rid_681,close_contact
rid_924,rid_727,close_contact
rid_924,rid_171,close_contact
rid_924,rid_75,close_contact
rid_924,rid_359,close_contact
rid_924,rid_880,close_contact
rid_924,rid_499,close_contact
rid_924,rid_298,close_contact
rid_924,rid_48,close_contact
rid_924,rid_325,close_contact
rid_924,rid_97,close_contact
rid_924,rid_138,close_contact
rid_924,rid_419,close_contact
rid_924,rid_803,close_contact
rid_924,rid_762,close_contact
rid_924,rid_458,close_contact
rid_924,rid_664,close_contact
rid_924,rid_567,close_contact
rid_924,rid_678,close_contact
rid_924,rid_974,close_contact
rid_924,rid_86,close_contact
rid_924,rid_963,close_contact
rid_924,rid_173,close_contact
rid_924,rid_881,close_contact
rid_924,rid_534,close_contact
rid_712,rid_134,close_contact
rid_712,rid_131,close_contact
rid_712,rid_337,close_contact
rid_712,rid_373,close_contact
rid_712,rid_634,close_contact
rid_712,rid_777,close_contact
rid_712,rid_505,close_contact
rid_712,rid_579,close_contact
rid_712,rid_675,close_contact
rid_712,rid_341,close_contact
rid_712,rid_510,close_contact
rid_712,rid_18,close_contact
rid_712,rid_422,close_contact
rid_712,rid_985,close_contact
rid_712,rid_271,close_contact
rid_712,rid_849,close_contact
rid_712,rid_10,close_contact
rid_712,rid_826,close_contact
rid_712,rid_954,close_contact
rid_712,rid_869,close_contact
rid_712,rid_570,close_contact
rid_712,rid_647,close_contact
rid_712,rid_585,close_contact
rid_712,rid_21,close_contact
rid_712,rid_994,close_contact
rid_712,rid_224,close_contact
rid_712,rid_932,close_contact
rid_712,rid_467,close_contact
rid_712,rid_782,close_contact
rid_712,rid_435,close_contact
rid_712,rid_144,close_contact
rid_712,rid_56,close_contact
rid_712,rid_533,close_contact
rid_712,rid_819,close_contact
rid_712,rid_784,close_contact
rid_712,rid_616,close_contact
rid_712,rid_504,close_contact
rid_712,rid_574,close_contact
rid_712,rid_363,close_contact
rid_712,rid_754,close_contact
rid_975,rid_462,close_contact
rid_975,rid_259,close_contact
rid_975,rid_811,close_contact
rid_975,rid_387,close_contact
rid_975,rid_64,close_contact
rid_975,rid_201,close_contact
rid_975,rid_332,close_contact
rid_975,rid_191,close_contact
rid_975,rid_53,close_contact
rid_975,rid_640,close_contact
rid_975,rid_754,close_contact
rid_975,rid_144,close_contact
rid_975,rid_656,close_contact
rid_975,rid_298,close_contact
rid_975,rid_770,close_contact
rid_975,rid_123,close_contact
rid_135,rid_547,close_contact
rid_135,rid_540,close_contact
rid_135,rid_930,close_contact
rid_135,rid_867,close_contact
rid_135,rid_317,close_contact
rid_135,rid_763,close_contact
rid_135,rid_580,close_contact
rid_135,rid_31,close_contact
rid_135,rid_67,close_contact
rid_135,rid_874,close_contact
rid_135,rid_614,close_contact
rid_135,rid_342,close_contact
rid_135,rid_743,close_contact
rid_135,rid_649,close_contact
rid_135,rid_816,close_contact
rid_135,rid_719,close_contact
rid_135,rid_304,close_contact
rid_135,rid_398,close_contact
rid_135,rid_451,close_contact
rid_135,rid_104,close_contact
rid_135,rid_792,close_contact
rid_135,rid_771,close_contact
rid_135,rid_470,close_contact
rid_135,rid_881,close_contact
rid_135,rid_459,close_contact
rid_135,rid_38,close_contact
rid_135,rid_354,close_contact
rid_135,rid_421,close_contact
rid_135,rid_508,close_contact
rid_135,rid_94,close_contact
rid_135,rid_331,close_contact
rid_135,rid_420,close_contact
rid_135,rid_695,close_contact
rid_135,rid_356,close_contact
rid_135,rid_867,close_contact
rid_135,rid_725,close_contact
rid_135,rid_447,close_contact
rid_135,rid_317,close_contact
rid_135,rid_212,close_contact
rid_135,rid_196,close_contact
rid_135,rid_816,close_contact
rid_135,rid_587,close_contact
rid_135,rid_712,close_contact
rid_135,rid_344,close_contact
rid_459,rid_566,close_contact
rid_459,rid_36,close_contact
rid_459,rid_870,close_contact
rid_459,rid_278,close_contact
rid_459,rid_372,close_contact
rid_459,rid_703,close_contact
rid_459,rid_805,close_contact
rid_459,rid_153,close_contact
rid_459,rid_900,close_contact
rid_459,rid_967,close_contact
rid_459,rid_976,close_contact
rid_459,rid_797,close_contact
rid_459,rid_707,close_contact
rid_459,rid_685,close_contact
rid_459,rid_541,close_contact
rid_459,rid_565,close_contact
rid_459,rid_581,close_contact
rid_459,rid_708,close_contact
rid_459,rid_747,close_contact
rid_459,rid_782,close_contact
rid_459,rid_375,close_contact
rid_459,rid_530,close_contact
rid_459,rid_782,close_contact
rid_459,rid_43,close_contact
rid_459,rid_451,close_contact
rid_459,rid_291,close_contact
rid_459,rid_424,close_contact
rid_459,rid_994,close_contact
rid_459,rid_29,close_contact
rid_459,rid_37,close_contact
rid_459,rid_814,close_contact
rid_459,rid_724,close_contact
rid_459,rid_726,close_contact
rid_840,rid_374,close_contact
rid_840,rid_952,close_contact
rid_840,rid_743,close_contact
rid_840,rid_208,close_contact
rid_840,rid_777,close_contact
rid_840,rid_539,close_contact
rid_840,rid_644,close_contact
rid_840,rid_726,close_contact
rid_840,rid_75,close_contact
rid_840,rid_347,close_contact
rid_840,rid_904,close_contact
rid_840,rid_772,close_contact
rid_840,rid_995,close_contact
rid_840,rid_951,close_contact
rid_840,rid_297,close_contact
rid_840,rid_94,close_contact
rid_840,rid_250,close_contact
rid_840,rid_620,close_contact
rid_840,rid_727,close_contact
rid_840,rid_171,close_contact
rid_840,rid_75,close_contact
rid_840,rid_359,close_contact
rid_840,rid_880,close_contact
rid_840,rid_499,close_contact
rid_840,rid_298,close_contact
rid_840,rid_48,close_contact
rid_840,rid_325,close_contact
rid_840,rid_97,close_contact
rid_840,rid_138,close_contact
rid_840,rid_419,close_contact
rid_840,rid_803,close_contact
rid_840,rid_762,close_contact
rid_840,rid_458,close_contact
rid_840,rid_664,close_contact
rid_840,rid_567,close_contact
rid_840,rid_678,close_contact
rid_840,rid_974,close_contact
rid_840,rid_86,close_contact
rid_840,rid_963,close_contact
rid_840,rid_173,close_contact
rid_840,rid_881,close_contact
rid_207,rid_134,close_contact
rid_207,rid_305,close_contact
rid_207,rid_946,close_contact
rid_207,rid_131,close_contact
rid_207,rid_337,close_contact
rid_207,rid_373,close_contact
rid_207,rid_634,close_contact
rid_207,rid_99,close_contact
rid_207,rid_992,close_contact
rid_207,rid_777,close_contact
rid_207,rid_517,close_contact
rid_207,rid_505,close_contact
rid_207,rid_579,close_contact
rid_207,rid_675,close_contact
rid_207,rid_341,close_contact
rid_207,rid_510,close_contact
rid_207,rid_18,close_contact
rid_207,rid_422,close_contact
rid_207,rid_985,close_contact
rid_207,rid_271,close_contact
rid_207,rid_849,close_contact
rid_207,rid_693,close_contact
rid_207,rid_63,close_contact
rid_207,rid_145,close_contact
rid_207,rid_10,close_contact
rid_207,rid_826,close_contact
rid_207,rid_486,close_contact
rid_207,rid_954,close_contact
rid_207,rid_869,close_contact
rid_207,rid_570,close_contact
rid_207,rid_647,close_contact
rid_207,rid_606,close_contact
rid_207,rid_585,close_contact
rid_207,rid_21,close_contact
rid_207,rid_994,close_contact
rid_207,rid_224,close_contact
rid_207,rid_932,close_contact
rid_207,rid_467,close_contact
rid_207,rid_782,close_contact
rid_207,rid_435,close_contact
rid_207,rid_849,close_contact
rid_207,rid_144,close_contact
rid_207,rid_56,close_contact
rid_207,rid_533,close_contact
rid_207,rid_819,close_contact
rid_207,rid_784,close_contact
rid_207,rid_616,close_contact
rid_207,rid_504,close_contact
rid_207,rid_574,close_contact
rid_207,rid_705,close_contact
rid_207,rid_363,close_contact
rid_207,rid_754,close_contact
rid_996,rid_685,close_contact
rid_996,rid_742,close_contact
rid_996,rid_840,close_contact
rid_996,rid_686,close_contact
rid_996,rid_476,close_contact
rid_996,rid_197,close_contact
rid_996,rid_422,close_contact
rid_996,rid_897,close_contact
rid_996,rid_934,close_contact
rid_996,rid_80,close_contact
rid_996,rid_557,close_contact
rid_996,rid_349,close_contact
rid_996,rid_953,close_contact
rid_996,rid_216,close_contact
rid_996,rid_532,close_contact
rid_996,rid_467,close_contact
rid_996,rid_456,close_contact
rid_996,rid_607,close_contact
rid_996,rid_452,close_contact
rid_996,rid_77,close_contact
rid_996,rid_417,close_contact
rid_996,rid_726,close_contact
rid_996,rid_309,close_contact
rid_996,rid_997,close_contact
rid_996,rid_116,close_contact
rid_996,rid_465,close_contact
rid_996,rid_616,close_contact
rid_996,rid_421,close_contact
rid_996,rid_520,close_contact
rid_566,rid_278,close_contact
rid_566,rid_805,close_contact
rid_566,rid_967,close_contact
rid_566,rid_976,close_contact
rid_566,rid_797,close_contact
rid_566,rid_565,close_contact
rid_566,rid_581,close_contact
rid_566,rid_747,close_contact
rid_566,rid_375,close_contact
rid_566,rid_291,close_contact
rid_566,rid_424,close_contact
rid_566,rid_994,close_contact
rid_566,rid_29,close_contact
rid_566,rid_814,close_contact
rid_566,rid_724,close_contact
rid_749,rid_647,close_contact
rid_749,rid_976,close_contact
rid_749,rid_778,close_contact
rid_749,rid_242,close_contact
rid_749,rid_686,close_contact
rid_749,rid_519,close_contact
rid_749,rid_608,close_contact
rid_749,rid_533,close_contact
rid_749,rid_516,close_contact
rid_749,rid_289,close_contact
rid_547,rid_614,close_contact
rid_547,rid_398,close_contact
rid_547,rid_792,close_contact
rid_547,rid_867,close_contact
rid_547,rid_447,close_contact
rid_547,rid_317,close_contact
rid_547,rid_712,close_contact
rid_547,rid_344,close_contact
rid_193,rid_168,close_contact
rid_193,rid_626,close_contact
rid_193,rid_896,close_contact
rid_193,rid_730,close_contact
rid_193,rid_913,close_contact
rid_193,rid_788,close_contact
rid_193,rid_599,close_contact
rid_193,rid_211,close_contact
rid_193,rid_457,close_contact
rid_193,rid_269,close_contact
rid_193,rid_446,close_contact
rid_193,rid_913,close_contact
rid_193,rid_293,close_contact
rid_193,rid_173,close_contact
rid_193,rid_83,close_contact
rid_193,rid_179,close_contact
rid_193,rid_703,close_contact
rid_193,rid_515,close_contact
rid_193,rid_29,close_contact
rid_193,rid_849,close_contact
rid_193,rid_222,close_contact
rid_193,rid_477,close_contact
rid_193,rid_389,close_contact
rid_193,rid_17,close_contact
rid_193,rid_593,close_contact
rid_193,rid_629,close_contact
rid_193,rid_436,close_contact
rid_193,rid_302,close_contact
rid_193,rid_880,close_contact
rid_193,rid_653,close_contact
rid_193,rid_533,close_contact
rid_193,rid_541,close_contact
rid_193,rid_333,close_contact
rid_193,rid_162,close_contact
rid_193,rid_615,close_contact
rid_949,rid_955,close_contact
rid_949,rid_717,close_contact
rid_949,rid_354,close_contact
rid_949,rid_968,close_contact
rid_949,rid_75,close_contact
rid_949,rid_691,close_contact
rid_949,rid_391,close_contact
rid_949,rid_481,close_contact
rid_949,rid_838,close_contact
rid_949,rid_69,close_contact
rid_949,rid_727,close_contact
rid_949,rid_360,close_contact
rid_949,rid_912,close_contact
rid_949,rid_937,close_contact
rid_949,rid_412,close_contact
rid_949,rid_681,close_contact
rid_949,rid_342,close_contact
rid_949,rid_816,close_contact
rid_949,rid_146,close_contact
rid_949,rid_627,close_contact
rid_949,rid_736,close_contact
rid_949,rid_438,close_contact
rid_949,rid_800,close_contact
rid_949,rid_278,close_contact
rid_949,rid_730,close_contact
rid_949,rid_882,close_contact
rid_949,rid_914,close_contact
rid_949,rid_626,close_contact
rid_949,rid_441,close_contact
rid_949,rid_649,close_contact
rid_949,rid_606,close_contact
rid_949,rid_520,close_contact
rid_949,rid_242,close_contact
rid_949,rid_10,close_contact
rid_949,rid_488,close_contact
rid_949,rid_180,close_contact
rid_949,rid_542,close_contact
rid_949,rid_23,close_contact
rid_949,rid_960,close_contact
rid_949,rid_689,close_contact
rid_949,rid_191,close_contact
rid_949,rid_516,close_contact
rid_949,rid_824,close_contact
rid_949,rid_996,close_contact
rid_949,rid_769,close_contact
rid_949,rid_143,close_contact
rid_949,rid_854,close_contact
rid_949,rid_951,close_contact
rid_949,rid_771,close_contact
rid_949,rid_54,close_contact
rid_949,rid_892,close_contact
rid_949,rid_749,close_contact
rid_949,rid_238,close_contact
rid_949,rid_644,close_contact
rid_949,rid_206,close_contact
rid_949,rid_724,close_contact
rid_949,rid_319,close_contact
rid_949,rid_563,close_contact
rid_949,rid_896,close_contact
rid_949,rid_854,close_contact
rid_600,rid_448,close_contact
rid_600,rid_568,close_contact
rid_600,rid_549,close_contact
rid_600,rid_160,close_contact
rid_600,rid_908,close_contact
rid_600,rid_697,close_contact
rid_600,rid_417,close_contact
rid_600,rid_734,close_contact
rid_600,rid_236,close_contact
rid_600,rid_776,close_contact
rid_600,rid_10,close_contact
rid_600,rid_905,close_contact
rid_600,rid_981,close_contact
rid_600,rid_956,close_contact
rid_600,rid_310,close_contact
rid_600,rid_663,close_contact
rid_600,rid_99,close_contact
rid_600,rid_464,close_contact
rid_600,rid_940,close_contact
rid_600,rid_603,close_contact
rid_600,rid_751,close_contact
rid_600,rid_361,close_contact
rid_600,rid_161,close_contact
rid_600,rid_546,close_contact
rid_600,rid_211,close_contact
rid_600,rid_369,close_contact
rid_600,rid_71,close_contact
rid_600,rid_984,close_contact
rid_600,rid_696,close_contact
rid_38,rid_203,close_contact
rid_38,rid_233,close_contact
rid_38,rid_505,close_contact
rid_38,rid_95,close_contact
rid_38,rid_51,close_contact
rid_38,rid_108,close_contact
rid_38,rid_111,close_contact
rid_38,rid_83,close_contact
rid_38,rid_512,close_contact
rid_38,rid_749,close_contact
rid_38,rid_414,close_contact
rid_38,rid_78,close_contact
rid_38,rid_665,close_contact
rid_38,rid_653,close_contact
rid_38,rid_580,close_contact
rid_38,rid_270,close_contact
rid_38,rid_556,close_contact
rid_38,rid_929,close_contact
rid_38,rid_123,close_contact
rid_38,rid_95,close_contact
rid_38,rid_321,close_contact
rid_38,rid_697,close_contact
rid_38,rid_477,close_contact
rid_38,rid_253,close_contact
rid_38,rid_722,close_contact
rid_38,rid_616,close_contact
rid_38,rid_994,close_contact
rid_38,rid_754,close_contact
rid_38,rid_548,close_contact
rid_38,rid_430,close_contact
rid_38,rid_329,close_contact
rid_38,rid_185,close_contact
rid_38,rid_836,close_contact
rid_499,rid_135,close_contact
rid_499,rid_799,close_contact
rid_499,rid_129,close_contact
rid_499,rid_357,close_contact
rid_499,rid_647,close_contact
rid_499,rid_753,close_contact
rid_499,rid_585,close_contact
rid_499,rid_356,close_contact
rid_499,rid_976,close_contact
rid_499,rid_81,close_contact
rid_499,rid_778,close_contact
rid_499,rid_688,close_contact
rid_499,rid_340,close_contact
rid_499,rid_661,close_contact
rid_499,rid_225,close_contact
rid_499,rid_315,close_contact
rid_499,rid_235,close_contact
rid_499,rid_12,close_contact
rid_499,rid_592,close_contact
rid_499,rid_672,close_contact
rid_499,rid_493,close_contact
rid_499,rid_242,close_contact
rid_499,rid_77,close_contact
rid_499,rid_121,close_contact
rid_499,rid_568,close_contact
rid_499,rid_489,close_contact
rid_499,rid_171,close_contact
rid_499,rid_990,close_contact
rid_499,rid_671,close_contact
rid_499,rid_913,close_contact
rid_499,rid_373,close_contact
rid_499,rid_455,close_contact
rid_499,rid_594,close_contact
rid_499,rid_686,close_contact
rid_499,rid_653,close_contact
rid_499,rid_288,close_contact
rid_499,rid_72,close_contact
rid_499,rid_372,close_contact
rid_499,rid_519,close_contact
rid_499,rid_433,close_contact
rid_499,rid_608,close_contact
rid_499,rid_575,close_contact
rid_499,rid_102,close_contact
rid_499,rid_993,close_contact
rid_499,rid_221,close_contact
rid_499,rid_73,close_contact
rid_499,rid_533,close_contact
rid_499,rid_806,close_contact
rid_499,rid_397,close_contact
rid_499,rid_516,close_contact
rid_499,rid_413,close_contact
rid_499,rid_68,close_contact
rid_499,rid_927,close_contact
rid_499,rid_229,close_contact
rid_499,rid_289,close_contact
rid_499,rid_44,close_contact
rid_499,rid_388,close_contact
rid_790,rid_954,close_contact
rid_790,rid_439,close_contact
rid_790,rid_8,close_contact
rid_790,rid_927,close_contact
rid_790,rid_13,close_contact
rid_790,rid_949,close_contact
rid_790,rid_61,close_contact
rid_790,rid_712,close_contact
rid_790,rid_473,close_contact
rid_790,rid_164,close_contact
rid_790,rid_473,close_contact
rid_790,rid_401,close_contact
rid_790,rid_95,close_contact
rid_790,rid_342,close_contact
rid_790,rid_718,close_contact
rid_790,rid_23,close_contact
rid_790,rid_150,close_contact
rid_790,rid_867,close_contact
rid_790,rid_613,close_contact
rid_790,rid_785,close_contact
rid_790,rid_349,close_contact
rid_790,rid_809,close_contact
rid_790,rid_946,close_contact
rid_790,rid_513,close_contact
rid_790,rid_7,close_contact
rid_790,rid_792,close_contact
rid_790,rid_395,close_contact
rid_790,rid_559,close_contact
rid_790,rid_514,close_contact
rid_134,rid_20,close_contact
rid_134,rid_802,close_contact
rid_134,rid_326,close_contact
rid_134,rid_569,close_contact
rid_134,rid_226,close_contact
rid_134,rid_914,close_contact
rid_134,rid_44,close_contact
rid_134,rid_768,close_contact
rid_134,rid_875,close_contact
rid_134,rid_819,close_contact
rid_134,rid_455,close_contact
rid_134,rid_846,close_contact
rid_134,rid_26,close_contact
rid_134,rid_602,close_contact
rid_134,rid_640,close_contact
rid_134,rid_54,close_contact
rid_134,rid_180,close_contact
rid_134,rid_23,close_contact
rid_134,rid_759,close_contact
rid_134,rid_204,close_contact
rid_134,rid_566,close_contact
rid_134,rid_874,close_contact
rid_134,rid_31,close_contact
rid_134,rid_87,close_contact
rid_134,rid_228,close_contact
rid_134,rid_94,close_contact
rid_134,rid_829,close_contact
rid_134,rid_300,close_contact
rid_134,rid_120,close_contact
rid_134,rid_717,close_contact
rid_134,rid_924,close_contact
rid_134,rid_420,close_contact
rid_134,rid_671,close_contact
rid_134,rid_242,close_contact
rid_134,rid_759,close_contact
rid_134,rid_497,close_contact
rid_134,rid_612,close_contact
rid_134,rid_656,close_contact
rid_134,rid_927,close_contact
rid_134,rid_10,close_contact
rid_134,rid_161,close_contact
rid_134,rid_314,close_contact
rid_134,rid_596,close_contact
rid_134,rid_237,close_contact
rid_134,rid_231,close_contact
rid_134,rid_144,close_contact
rid_134,rid_583,close_contact
rid_134,rid_23,close_contact
